source,ggml_cuda_init: found 2 CUDA devices:
DeepSeek-R1-Distill-70B_150W,  Device 0: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
DeepSeek-R1-Distill-70B_150W,  Device 1: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
DeepSeek-R1-Distill-70B_150W,build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
DeepSeek-R1-Distill-70B_450W,  Device 1: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
DeepSeek-R1-Distill-70B_450W,build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
DeepSeek-R1-Distill-70B_450W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","512","0","0","2026-02-17T14:53:02Z","388377295","312646","1318.306262","1.059505"
DeepSeek-R1-Distill-70B_450W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","2048","0","0","2026-02-17T14:53:03Z","1002210476","1552412","2043.486192","3.161257"
DeepSeek-R1-Distill-70B_450W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","4096","0","0","2026-02-17T14:53:07Z","1859631237","1797081","2202.588593","2.129077"
DeepSeek-R1-Distill-70B_450W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","8192","0","0","2026-02-17T14:53:15Z","3682255409","4593169","2224.725767","2.772885"
DeepSeek-R1-Distill-70B_450W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","16384","0","0","2026-02-17T14:53:30Z","7804847369","11586128","2099.211333","3.113754"
DeepSeek-R1-Distill-70B_450W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","32768","0","0","2026-02-17T14:54:01Z","17712394192","5711388","1850.004122","0.596410"
DeepSeek-R1-Distill-70B_450W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","128","0","2026-02-17T14:55:12Z","10023403546","632375","12.770113","0.000806"
DeepSeek-R1-Distill-70B_450W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","512","0","2026-02-17T14:55:42Z","40165180044","14231883","12.747361","0.004518"
GPT-OSS-F16_150W,  Device 0: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
GPT-OSS-F16_150W,  Device 1: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
GPT-OSS-F16_150W,build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
GPT-OSS-F16_150W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/gpt_oss-f16.gguf","gpt-oss 120B BF16","65355994368","116829156672","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","512","0","0","2026-02-17T16:46:05Z","280819982","6784452","1823.946104","44.335738"
GPT-OSS-F16_150W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/gpt_oss-f16.gguf","gpt-oss 120B BF16","65355994368","116829156672","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","2048","0","0","2026-02-17T16:46:07Z","1007882906","8293961","2032.074037","16.763258"
GPT-OSS-F16_150W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/gpt_oss-f16.gguf","gpt-oss 120B BF16","65355994368","116829156672","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","4096","0","0","2026-02-17T16:46:11Z","2030684956","26669306","2017.283829","26.318211"
GPT-OSS-F16_150W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/gpt_oss-f16.gguf","gpt-oss 120B BF16","65355994368","116829156672","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","8192","0","0","2026-02-17T16:46:19Z","4079430708","36105848","2008.228384","17.803623"
GPT-OSS-F16_150W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/gpt_oss-f16.gguf","gpt-oss 120B BF16","65355994368","116829156672","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","16384","0","0","2026-02-17T16:46:35Z","8456303925","41793290","1937.521034","9.573143"
GPT-OSS-F16_150W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/gpt_oss-f16.gguf","gpt-oss 120B BF16","65355994368","116829156672","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","32768","0","0","2026-02-17T16:47:09Z","18117640482","130332294","1808.686266","12.976752"
GPT-OSS-F16_150W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/gpt_oss-f16.gguf","gpt-oss 120B BF16","65355994368","116829156672","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","128","0","2026-02-17T16:48:22Z","998000053","22493208","128.300392","2.920863"
GPT-OSS-F16_150W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/gpt_oss-f16.gguf","gpt-oss 120B BF16","65355994368","116829156672","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","512","0","2026-02-17T16:48:25Z","4058749247","23760409","126.150126","0.740428"
GPT-OSS-F16_250W,  Device 0: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
GPT-OSS-F16_250W,  Device 1: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
GPT-OSS-F16_250W,build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
